Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2011,-431889.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2012,-431934.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2013,-471760.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2014,-418542.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2015,-349643.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2016,-63654.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2017,-207999.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2018,-335008.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2019,-388296.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2020,-150854.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2021,-260604.0
América Latina y el Caribe (BIRF y la AIF),TLA,Migración neta,SM.POP.NETM,2022,-188001.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1960,-182983.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1961,-199424.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1962,-225753.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1963,-240711.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1964,-250223.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1965,-238741.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1966,-298630.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1967,-290666.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1968,-322495.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1969,-337919.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1970,-341773.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1971,-411224.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1972,-427131.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1973,-426316.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1974,-441043.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1975,-478585.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1976,-539065.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1977,-365552.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1978,-386530.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1979,-397792.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1980,-561063.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1981,-848481.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1982,-789312.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1983,-739636.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1984,-817723.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1985,-867237.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1986,-973441.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1987,-955756.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1988,-884141.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1989,-910770.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1990,-602467.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1991,-767520.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1992,-715534.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1993,-776865.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1994,-705322.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1995,-791410.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1996,-794323.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1997,-781335.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1998,-781587.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,1999,-854904.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2000,-900348.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2001,-910493.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2002,-908077.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2003,-962179.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2004,-879393.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2005,-994496.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2006,-971252.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2007,-945837.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2008,-978542.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2009,-902542.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2010,-528995.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2011,-431414.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2012,-423521.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2013,-465252.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2014,-424666.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2015,-346081.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2016,72368.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2017,371346.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2018,726696.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2019,356034.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2020,262615.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2021,137206.0
América Latina y el Caribe (excluido altos ingresos),LAC,Migración neta,SM.POP.NETM,2022,-430551.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1960,627919.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1961,566007.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1962,576315.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1963,629644.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1964,560432.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1965,601358.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1966,474299.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1967,502392.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1968,606154.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1969,755400.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1970,1233500.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1971,1110597.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1972,1021295.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1973,952747.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1974,933087.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1975,962000.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1976,853948.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1977,1069458.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1978,1186185.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1979,1185168.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1980,1224256.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1981,808503.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1982,765647.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1983,833424.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1984,750443.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1985,798871.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1986,779055.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1987,819151.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1988,967156.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1989,1142696.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1990,1566949.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1991,1696571.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1992,1940175.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1993,1881649.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1994,1939565.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1995,1816215.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1996,1922047.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1997,2006919.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1998,1926166.0
América del Norte,NAC,Migración neta,SM.POP.NETM,1999,1811373.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2000,1681226.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2001,1559934.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2002,1374400.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2003,1257031.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2004,1393500.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2005,1334092.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2006,1315560.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2007,1319027.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2008,1333645.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2009,1271624.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2010,1258239.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2011,1551053.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2012,1568434.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2013,1563061.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2014,1446330.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2015,1454272.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2016,1769865.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2017,1739131.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2018,1619076.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2019,1550648.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2020,871032.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2021,757052.0
América del Norte,NAC,Migración neta,SM.POP.NETM,2022,1247126.0
Andorra,AND,Migración neta,SM.POP.NETM,1960,642.0
Andorra,AND,Migración neta,SM.POP.NETM,1961,653.0
Andorra,AND,Migración neta,SM.POP.NETM,1962,664.0
Andorra,AND,Migración neta,SM.POP.NETM,1963,670.0
Andorra,AND,Migración neta,SM.POP.NETM,1964,672.0
Andorra,AND,Migración neta,SM.POP.NETM,1965,669.0
Andorra,AND,Migración neta,SM.POP.NETM,1966,856.0
Andorra,AND,Migración neta,SM.POP.NETM,1967,1061.0
Andorra,AND,Migración neta,SM.POP.NETM,1968,1086.0
Andorra,AND,Migración neta,SM.POP.NETM,1969,1112.0
Andorra,AND,Migración neta,SM.POP.NETM,1970,1132.0
Andorra,AND,Migración neta,SM.POP.NETM,1971,1163.0
Andorra,AND,Migración neta,SM.POP.NETM,1972,1180.0
Andorra,AND,Migración neta,SM.POP.NETM,1973,1208.0
Andorra,AND,Migración neta,SM.POP.NETM,1974,1223.0
Andorra,AND,Migración neta,SM.POP.NETM,1975,1235.0
Andorra,AND,Migración neta,SM.POP.NETM,1976,1294.0
Andorra,AND,Migración neta,SM.POP.NETM,1977,1294.0
Andorra,AND,Migración neta,SM.POP.NETM,1978,1278.0
Andorra,AND,Migración neta,SM.POP.NETM,1979,1210.0
Andorra,AND,Migración neta,SM.POP.NETM,1980,959.0
Andorra,AND,Migración neta,SM.POP.NETM,1981,931.0
Andorra,AND,Migración neta,SM.POP.NETM,1982,1387.0
Andorra,AND,Migración neta,SM.POP.NETM,1983,1386.0
Andorra,AND,Migración neta,SM.POP.NETM,1984,1389.0
Andorra,AND,Migración neta,SM.POP.NETM,1985,1219.0
Andorra,AND,Migración neta,SM.POP.NETM,1986,1678.0
Andorra,AND,Migración neta,SM.POP.NETM,1987,1710.0
Andorra,AND,Migración neta,SM.POP.NETM,1988,1662.0
Andorra,AND,Migración neta,SM.POP.NETM,1989,1616.0
Andorra,AND,Migración neta,SM.POP.NETM,1990,1589.0
Andorra,AND,Migración neta,SM.POP.NETM,1991,1501.0
Andorra,AND,Migración neta,SM.POP.NETM,1992,1446.0
Andorra,AND,Migración neta,SM.POP.NETM,1993,1530.0
Andorra,AND,Migración neta,SM.POP.NETM,1994,1474.0
Andorra,AND,Migración neta,SM.POP.NETM,1995,1588.0
Andorra,AND,Migración neta,SM.POP.NETM,1996,182.0
Andorra,AND,Migración neta,SM.POP.NETM,1997,140.0
Andorra,AND,Migración neta,SM.POP.NETM,1998,183.0
Andorra,AND,Migración neta,SM.POP.NETM,1999,39.0
Andorra,AND,Migración neta,SM.POP.NETM,2000,146.0
Andorra,AND,Migración neta,SM.POP.NETM,2001,2690.0
Andorra,AND,Migración neta,SM.POP.NETM,2002,2690.0
Andorra,AND,Migración neta,SM.POP.NETM,2003,2722.0
Andorra,AND,Migración neta,SM.POP.NETM,2004,2744.0
Andorra,AND,Migración neta,SM.POP.NETM,2005,2467.0
Andorra,AND,Migración neta,SM.POP.NETM,2006,-2420.0
Andorra,AND,Migración neta,SM.POP.NETM,2007,-2446.0
Andorra,AND,Migración neta,SM.POP.NETM,2008,-2584.0
Andorra,AND,Migración neta,SM.POP.NETM,2009,-2678.0
Andorra,AND,Migración neta,SM.POP.NETM,2010,-2864.0
Andorra,AND,Migración neta,SM.POP.NETM,2011,27.0
Andorra,AND,Migración neta,SM.POP.NETM,2012,33.0
Andorra,AND,Migración neta,SM.POP.NETM,2013,12.0
Andorra,AND,Migración neta,SM.POP.NETM,2014,-84.0
Andorra,AND,Migración neta,SM.POP.NETM,2015,-232.0
Andorra,AND,Migración neta,SM.POP.NETM,2016,1303.0
Andorra,AND,Migración neta,SM.POP.NETM,2017,887.0
Andorra,AND,Migración neta,SM.POP.NETM,2018,1184.0
Andorra,AND,Migración neta,SM.POP.NETM,2019,1238.0
Andorra,AND,Migración neta,SM.POP.NETM,2020,1474.0
Andorra,AND,Migración neta,SM.POP.NETM,2021,1377.0
Andorra,AND,Migración neta,SM.POP.NETM,2022,200.0
Angola,AGO,Migración neta,SM.POP.NETM,1960,-43749.0
Angola,AGO,Migración neta,SM.POP.NETM,1961,-49186.0
Angola,AGO,Migración neta,SM.POP.NETM,1962,-54566.0
Angola,AGO,Migración neta,SM.POP.NETM,1963,-59777.0
Angola,AGO,Migración neta,SM.POP.NETM,1964,-71948.0
Angola,AGO,Migración neta,SM.POP.NETM,1965,-87288.0
Angola,AGO,Migración neta,SM.POP.NETM,1966,-104955.0
Angola,AGO,Migración neta,SM.POP.NETM,1967,-113780.0
Angola,AGO,Migración neta,SM.POP.NETM,1968,-111222.0
Angola,AGO,Migración neta,SM.POP.NETM,1969,-81748.0
Angola,AGO,Migración neta,SM.POP.NETM,1970,-36455.0
Angola,AGO,Migración neta,SM.POP.NETM,1971,3219.0
Angola,AGO,Migración neta,SM.POP.NETM,1972,35014.0
Angola,AGO,Migración neta,SM.POP.NETM,1973,40182.0
Angola,AGO,Migración neta,SM.POP.NETM,1974,39146.0
Angola,AGO,Migración neta,SM.POP.NETM,1975,38725.0
Angola,AGO,Migración neta,SM.POP.NETM,1976,35245.0
Angola,AGO,Migración neta,SM.POP.NETM,1977,44937.0
Angola,AGO,Migración neta,SM.POP.NETM,1978,45001.0
Angola,AGO,Migración neta,SM.POP.NETM,1979,47175.0
Angola,AGO,Migración neta,SM.POP.NETM,1980,53078.0
Angola,AGO,Migración neta,SM.POP.NETM,1981,52138.0
Angola,AGO,Migración neta,SM.POP.NETM,1982,55830.0
Angola,AGO,Migración neta,SM.POP.NETM,1983,61000.0
Angola,AGO,Migración neta,SM.POP.NETM,1984,57744.0
Angola,AGO,Migración neta,SM.POP.NETM,1985,54953.0
Angola,AGO,Migración neta,SM.POP.NETM,1986,47774.0
Angola,AGO,Migración neta,SM.POP.NETM,1987,46192.0
Angola,AGO,Migración neta,SM.POP.NETM,1988,47815.0
Angola,AGO,Migración neta,SM.POP.NETM,1989,46755.0
Angola,AGO,Migración neta,SM.POP.NETM,1990,47663.0
Angola,AGO,Migración neta,SM.POP.NETM,1991,33925.0
Angola,AGO,Migración neta,SM.POP.NETM,1992,39196.0
Angola,AGO,Migración neta,SM.POP.NETM,1993,38883.0
Angola,AGO,Migración neta,SM.POP.NETM,1994,45272.0
Angola,AGO,Migración neta,SM.POP.NETM,1995,40855.0
Angola,AGO,Migración neta,SM.POP.NETM,1996,45356.0
Angola,AGO,Migración neta,SM.POP.NETM,1997,49960.0
Angola,AGO,Migración neta,SM.POP.NETM,1998,51856.0
Angola,AGO,Migración neta,SM.POP.NETM,1999,51687.0
Angola,AGO,Migración neta,SM.POP.NETM,2000,53527.0
Angola,AGO,Migración neta,SM.POP.NETM,2001,56959.0
Angola,AGO,Migración neta,SM.POP.NETM,2002,60505.0
Angola,AGO,Migración neta,SM.POP.NETM,2003,59438.0
Angola,AGO,Migración neta,SM.POP.NETM,2004,66585.0
Angola,AGO,Migración neta,SM.POP.NETM,2005,64009.0
Angola,AGO,Migración neta,SM.POP.NETM,2006,70170.0
Angola,AGO,Migración neta,SM.POP.NETM,2007,73940.0
Angola,AGO,Migración neta,SM.POP.NETM,2008,73804.0
Angola,AGO,Migración neta,SM.POP.NETM,2009,77265.0
Angola,AGO,Migración neta,SM.POP.NETM,2010,90016.0
Angola,AGO,Migración neta,SM.POP.NETM,2011,94709.0
Angola,AGO,Migración neta,SM.POP.NETM,2012,96056.0
Angola,AGO,Migración neta,SM.POP.NETM,2013,91528.0
Angola,AGO,Migración neta,SM.POP.NETM,2014,84532.0
Angola,AGO,Migración neta,SM.POP.NETM,2015,74170.0
Angola,AGO,Migración neta,SM.POP.NETM,2016,91623.0
Angola,AGO,Migración neta,SM.POP.NETM,2017,77733.0
Angola,AGO,Migración neta,SM.POP.NETM,2018,61632.0
Angola,AGO,Migración neta,SM.POP.NETM,2019,58986.0
Angola,AGO,Migración neta,SM.POP.NETM,2020,7557.0
Angola,AGO,Migración neta,SM.POP.NETM,2021,29089.0
Angola,AGO,Migración neta,SM.POP.NETM,2022,-1000.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1960,-361.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1961,-685.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1962,-714.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1963,-735.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1964,-546.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1965,-553.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1966,-514.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1967,-438.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1968,-340.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1969,-244.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1970,-862.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1971,-1203.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1972,-1422.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1973,-1430.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1974,-1335.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1975,-1203.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1976,-1063.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1977,-945.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1978,-890.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1979,-848.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1980,-828.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1981,-811.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1982,-793.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1983,-759.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1984,-1208.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1985,-1302.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1986,-1224.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1987,-1231.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1988,-1224.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1989,-1181.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1990,-1145.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1991,223.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1992,405.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1993,484.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1994,513.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1995,528.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1996,478.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1997,493.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1998,465.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,1999,390.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,2000,271.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,2001,148.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,2002,51.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,2003,41.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,2004,101.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,2005,202.0
Antigua y Barbuda,ATG,Migración neta,SM.POP.NETM,2006,314.0
